Name, Rate, Phone Numbers that Start With, 
Turkey,0.28100,"905, 9050, 9053, 9054, 9055, 9053382, 9053383, 9053384, 9053385, 9053386, 9053387, 9053388, 9054285, 9054286, 9054287, 9054288, 9054698, 9054699, 9054881, 9054882, 9054883, 9054884, 9054885, 9054886, 9054887, 9054888, 9054889"
Turkmenistan,0.14500,993
"Turks and Caicos Islands",0.16000,1649
"Turks and Caicos Islands",0.30500,"16493, 1649231, 1649232, 1649241, 1649242, 1649243, 1649244, 1649245, 1649246, 1649247, 1649431, 1649432, 1649433, 1649441, 1649442, 1649443"
Uganda,0.43000,"25632, 25639, 25670, 25671, 25675, 25677, 25678, 25679"
Uganda,0.43000,256
Ukraine,0.16500,"380, 380562, 380567, 3805637"
Ukraine,0.28500,"38050, 38066, 38067, 38095, 38096, 38097, 38098, 38099, 38100, 380680, 380681, 380682, 380683, 380684, 380685, 380686, 380687, 380688, 380689"
Ukraine,0.33500,"38063, 38093"
"United Arab Emirates",0.22500,971
"United Arab Emirates",0.22500,"9720, 97150, 97156"
"United Kingdom",0.01500,"44, 443, 44203, 44207, 44208"
"United Kingdom",0.04500,"44751, 44754, 44756, 44759, 447106, 447107, 447400, 447401, 447402, 447403, 447404, 447405, 447407, 447409, 447410, 447411, 447412, 447413, 447414, 447415, 447416, 447419, 447420, 447421, 447422, 447423, 447424, 447425, 447426, 447427, 447428, 447429, 447430, 447431, 447432, 447433, 447434, 447435, 447436, 447437, 447438, 447442, 447443, 447444, 447445, 447446, 447447, 447448, 447449, 447450, 447453, 447454, 447455, 447456, 447460, 447461, 447462, 447463, 447466, 447467, 447468, 447469, 447470, 447471, 447472, 447473, 447474, 447475, 447476, 447477, 447478, 447479, 447480, 447481, 447482, 447500, 447501, 447502, 447503, 447504, 447505, 447506, 447507, 447508, 447521, 447522, 447523, 447525, 447526, 447527, 447528, 447529, 447530, 447531, 447532, 447533, 447534, 447535, 447536, 447538, 447539, 447550, 447551, 447552, 447553, 447554, 447555, 447556, 447557, 447570, 447572, 447573, 447574, 447575, 447576, 447577, 447578, 447579, 447580, 447581, 447582, 447583, 447584, 447585, 447586, 447587, 447588, 447701, 447702, 447703, 447704, 447705, 447706, 447707, 447708, 447709, 447710, 447711, 447712, 447713, 447714, 447715, 447716, 447717, 447718, 447719, 447720, 447721, 447722, 447723, 447724, 447725, 447726, 447727, 447728, 447729, 447730, 447731, 447732, 447733, 447734, 447735, 447736, 447737, 447738, 447739, 447740, 447741, 447742, 447743, 447745, 447746, 447747, 447748, 447749, 447750, 447751, 447752, 447753, 447754, 447756, 447757, 447758, 447759, 447760, 447761, 447762, 447763, 447764, 447765, 447766, 447767, 447768, 447769, 447770, 447771, 447772, 447773, 447774, 447775, 447776, 447778, 447779, 447780, 447782, 447783, 447784, 447785, 447786, 447787, 447788, 447789, 447790, 447791, 447792, 447793, 447794, 447795, 447796, 447798, 447799, 447800, 447801, 447802, 447803, 447804, 447805, 447806, 447807, 447808, 447809, 447810, 447811, 447812, 447813, 447814, 447815, 447816, 447817, 447818, 447819, 447820, 447821, 447823, 447824, 447825, 447826, 447827, 447828, 447830, 447831, 447832, 447833, 447834, 447835, 447836, 447837, 447838, 447840, 447841, 447842, 447843, 447844, 447845, 447846, 447847, 447848, 447849, 447850, 447851, 447852, 447853, 447854, 447855, 447856, 447857, 447858, 447859, 447860, 447861, 447862, 447863, 447865, 447866, 447867, 447868, 447869, 447870, 447871, 447875, 447876, 447877, 447878, 447879, 447880, 447881, 447882, 447883, 447884, 447885, 447886, 447887, 447888, 447889, 447890, 447891, 447894, 447895, 447896, 447897, 447898, 447899, 447900, 447901, 447902, 447903, 447904, 447905, 447906, 447907, 447908, 447909, 447910, 447912, 447913, 447914, 447915, 447916, 447917, 447918, 447919, 447920, 447921, 447922, 447923, 447925, 447926, 447927, 447928, 447929, 447930, 447931, 447932, 447933, 447934, 447935, 447936, 447938, 447939, 447940, 447941, 447942, 447943, 447944, 447945, 447946, 447947, 447948, 447949, 447950, 447951, 447952, 447953, 447954, 447955, 447956, 447957, 447958, 447959, 447960, 447961, 447962, 447963, 447964, 447965, 447966, 447967, 447968, 447969, 447970, 447971, 447972, 447973, 447974, 447975, 447976, 447977, 447979, 447980, 447981, 447982, 447983, 447984, 447985, 447986, 447987, 447988, 447989, 447990, 447999, 4470000, 4470004, 4470005, 4470006, 4470007, 4470020, 4470022, 4470023, 4470024, 4470025, 4470027, 4470028, 4470029, 4470740, 4470741, 4470742, 4474170, 4474173, 4474174, 4474175, 4474400, 4474401, 4474402, 4474403, 4474404, 4474405, 4474406, 4474407, 4474408, 4474590, 4474591, 4474592, 4474593, 4474594, 4474595, 4474596, 4474597, 4474598, 4474599, 4475374, 4478640, 4478641, 4478642, 4478643, 4478645, 4478646, 4478647, 4478648, 4478649, 4478720, 4478721, 4478723, 4478724, 4478725, 4478726, 4478728, 4478729, 4478731, 4478732, 4478733, 4478734, 4478735, 4478736, 4478737, 4478738, 4478739, 4478740, 4478741, 4478742, 4478743, 4478746, 4478747, 4478748, 4478749, 4478923, 4478924, 4478926, 4478927, 4478928, 4478929, 4478932, 4478934, 4478935, 4478936, 4478937"
"United Kingdom",0.32000,"447, 44843, 44844, 44845, 44870, 44871, 44872, 44873, 4478360, 4478361, 4478369"
"United States",0.01500,1
"United States",0.01500,"1800, 1844, 1855, 1866, 1867, 1877, 1888"
"United States",0.01500,1808
"United States",0.09000,1907
Uruguay,0.08000,598
Uruguay,0.25500,5990
Uruguay,0.37500,5980
Uzbekistan,0.03100,"998711, 998712, 998713"
Uzbekistan,0.06500,9990
Uzbekistan,0.06500,998
"Vatican City",0.02100,379
Venezuela,0.06000,58
Venezuela,0.18000,"58212, 58241, 58261"
Venezuela,0.25000,"58412, 58414, 58416, 58424, 58426"
Vietnam,0.11500,"849, 8490, 8491, 8493, 8494, 8496, 8497, 8498, 84120, 84121, 84122, 84123, 84124, 84125, 84126, 84127, 84128, 84129, 84162, 84163, 84164, 84165, 84166, 84167, 84168, 84169, 84186, 84188, 84199"
Vietnam,0.11500,"84, 844, 848"
"Virgin Islands, British",0.15500,1284
"Virgin Islands, British",0.33500,"1284300, 1284340, 1284341, 1284342, 1284343, 1284344, 1284345, 1284346, 1284347, 1284393, 1284394, 1284440, 1284441, 1284442, 1284443, 1284444, 1284445, 1284446, 1284499, 1284540, 1284541, 1284542, 1284543, 1284544, 1284545, 1284546, 1284547"
"Virgin Islands, U.S.",0.02700,1340
Yemen,0.21500,"967, 9671"
Yemen,0.22500,"96770, 96771, 96773, 96777"
Zambia,0.10240,260
Zambia,0.19500,"26095, 26096, 26097, 260976, 260977, 260978, 260979"
Zimbabwe,0.14500,263
Zimbabwe,0.64500,"26311, 26371, 26373, 26377, 26378"
